,ABCC1,ABL1,AKT1,ALOX5,APP,BCL2,CA3,CAPN2,CD38,CDK1,ERN1,EZH2,G6PD,HDAC2,HDAC6,HIF1A,HMOX1,IL6,JAK2,MAP2K1,MAPK8,MAPK9,MDM2,MMP2,NFE2L2,NFKB1,NOS3,NQO1,PARP1,PDGFRA,PPIA,PRKCA,PRKCD,PTGS2,RELA,SPHK1,SRC,XBP1,Type
GSM2371094,6.28512084743451,6.64752542414883,6.16474368168337,6.31156628383058,7.2004225481275,3.78366918202134,-1.162196725,7.92700379381517,4.47367750008547,2.02384743776146,3.35485886994303,2.74759570132109,3.52887369234398,4.18834142705926,5.08840161050002,6.90917293313915,5.71825010101151,-0.790895641,7.32460122339855,4.87801546549568,3.36223774581744,4.59920345971943,6.6018926160324,7.42380580067773,6.39082118770947,5.69506254151662,2.32509103127713,3.16961090001853,5.29239819243497,7.98132467227842,8.31785308299181,6.12354448323077,4.94465958090711,2.0514976529398,4.96782053676496,2.21528846915906,4.27494507111451,6.47448458741068,1
GSM2371095,6.21803924396641,6.28347642005785,5.94816301777302,6.42844905874226,7.86194942496586,4.58008803704181,-0.709262925,7.47855217805622,3.64897970071137,1.82476992485587,4.29479810604054,2.50357181798996,3.79755601511498,4.62769719939106,4.8411816203939,7.73821786032229,6.05347412487928,3.78300267899052,6.78724399531384,4.68752481574323,3.3265796694374,4.4223515881782,7.27844992830112,10.2750126920981,6.19966530620231,5.58163439459535,2.9372847214929,1.99858998011754,5.53245400123682,8.32133011731818,7.84365835793136,5.41937918761154,4.4866319996692,2.96333512729911,4.8844295762191,3.7346641288724,3.57487977706743,8.10382178393903,1
GSM2371096,6.21009540934951,6.00182237264877,6.11561811917665,5.81125579455016,7.64510425480485,4.8656386992236,-0.821617935,7.78575017226473,2.82082279296351,1.54212146737168,3.36863711108269,2.33424761137747,3.38735039643216,4.27732166258928,5.85157092486968,6.28635475339653,5.55733646898361,-1.514389555,6.45239836059463,4.41318635334744,2.02571904570129,4.04720963881167,6.64937022875639,8.65643302587513,6.07174960833082,5.25408088147062,3.26316392706748,2.67003002944828,5.49485698519178,6.70338756833093,7.48317477833468,5.34304360291675,4.74022657920812,1.17947077540815,5.34400189938294,4.17548788862648,4.57701529488582,5.57049699271743,1
GSM2371097,5.36284480972591,6.28634598060276,5.83635121571443,5.19470253709188,7.91064143260403,3.99078441143794,-1.138582705,7.66897167161681,3.20192052574087,1.00747282979229,2.99561952819911,2.61189119309158,2.88944675221641,4.88968699924999,4.7154904022163,8.88545278208385,5.70948090318103,4.23794700190198,7.28998845875653,4.77260848696133,3.5830485741721,4.64246148090049,7.40764996469316,9.39210075679037,6.80284462121342,6.15836699736089,3.41144205433337,2.35691795768839,5.28907321178632,8.63427037556944,7.76764612700565,5.38662022152568,4.21248477707825,2.66112284531779,4.74115579160904,3.72871832619659,3.93849635921312,6.80040519610948,1
GSM2371098,5.60614067603264,5.8619333428942,5.56300884745193,4.89658631764432,8.26212787563576,3.57912784681067,-0.742817184,7.62389421609226,1.58351886344711,3.25955495190285,2.99440061586211,3.31080311912342,2.98541624357668,4.86998447538534,5.03363693442747,7.41456402989501,4.97356961006573,0.474187091924392,6.19715735025433,4.4879872082288,3.21028006838332,4.34780266886825,6.73596796018973,9.79965511311132,6.20249769080724,5.22230556745705,3.39802105147727,3.02541249540947,5.5301782626985,8.44117918375854,7.7327574332075,5.7609136166599,3.77693032404165,2.2031584901408,4.42292821408822,3.46418740634197,3.05147363545053,5.82715531717064,1
GSM2371099,5.1062007911922,4.58163101241786,5.44760303387901,5.78057556137268,7.15769817750633,5.99572944940481,-1.565797172,6.85977198838396,4.00680895824901,3.75911478821627,3.29897439246742,3.87318251941524,2.76227271667026,5.18539139090832,4.24363807902869,7.81518554314326,4.3910758651318,2.14996750605011,6.92538320518118,4.75879680840219,3.61585473950342,4.91089439998321,6.82912427038421,7.96475353347325,6.47159356216005,5.87565661931847,0.980541172219738,2.31710608101472,6.59451315998379,7.31886217229765,8.79205618655965,4.69554181548262,3.90320358163558,1.89806443233484,4.12518724510659,2.69521894803823,2.60816911634421,8.44831171749128,1
GSM2371100,6.23174903680081,6.64920046424329,6.00185841472898,4.02082195252978,7.93703311552304,3.77032493139016,1.03647574799535,8.12647817666846,0.70083178309166,0.514938118949231,3.14253843505289,1.64708849180593,3.06561444354918,4.51608738871235,5.23340137688677,7.34575490973806,4.34063547871569,-0.637339205,5.89554597564407,4.11381681491824,3.10458907359694,4.74829081907982,6.32840522176899,9.28487583180515,6.20317522672383,4.99048048853934,1.93349338631955,3.54598602851085,5.15997114971457,8.73632585733178,7.86933698372725,6.85014053464436,4.3171241125702,1.8831454229476,5.16393050450888,2.42199322763246,4.45060753699962,6.34535677807788,1
GSM2371101,5.245633789,6.09171750052635,5.89250103856884,4.45919084287282,8.33317724030075,3.50278744217712,-1.121165848,7.81992781388652,2.86236772844685,1.30309364077896,3.05309524795551,2.45400554629151,2.71784444583076,4.74291862818345,4.95344489481492,8.11221396429072,4.37194676651651,0.827321013515002,6.136521696,4.53552291426075,3.33864343899883,4.68242673138793,6.98135999337346,9.88553659177844,6.41513818433884,5.10942335989847,3.26163155222152,3.19917268692651,5.26280105038412,8.84442435114139,7.8016514791072,6.54082958826705,3.3522144110504,2.10705367884605,4.56350203709409,2.90442731573389,3.06550621579599,6.37788924989114,1
GSM2371102,5.83952557494306,6.37977714564934,5.9626440226296,5.24110684721328,7.85348068217852,3.83638520394168,-0.325951569,8.19689669850693,4.48024677169001,1.5787873002575,2.63865771872768,2.65379432015688,3.17821499049503,5.04743984448152,4.97496858732964,7.75441745609652,5.63734863854231,-0.788786965,7.31748882391601,5.12823283287377,3.4421577272733,4.7351355967867,7.53456901248652,8.64241138221766,6.63084927020723,5.57642913273539,1.92496251601367,2.83735271307297,5.20474023663302,7.73067173692618,8.23806951749143,5.09719489719521,4.66714223307402,2.47217616385557,4.61137590863618,3.0506008547682,4.37913712685521,6.54144163866319,1
GSM2371103,5.23509888821204,6.06996405550248,5.96457141664396,4.74188623702038,8.63642310994051,3.22983732617788,-0.576299628,7.92982277579409,2.12913330181533,1.15405834470606,2.90380240127715,1.74230586440431,2.57893416385256,4.9224099922803,4.67502644934615,8.39391975366928,5.35519452785081,0.202652610258084,5.96826409762698,4.4610740030967,3.56970104677439,5.076984978,6.78110266162221,8.7372549336756,6.66400835102931,5.03131791384728,1.50726233043662,3.65072190150404,5.23859774397073,8.99706089146403,8.10919564723979,6.68979830720188,3.50434969830154,1.28164512287763,4.31791859374606,2.57340307945976,3.01814872671371,6.46294365518563,1
GSM2371104,5.7368849799484,5.55235278431876,5.42865072433892,5.38778895292767,7.08225467265013,4.95948837879893,-2.118704903,6.89597186581221,5.6692925964609,2.01824731240039,5.24839580057906,3.27964226099372,2.65068000992255,4.79825324658258,5.20062046753296,7.33959644105838,3.71618643797813,2.56702628319506,6.41046081208737,4.49749678318347,3.41499003778643,4.64961088931219,7.21493923304792,9.02300347203365,6.24939663090685,5.24570798722256,2.16202674810058,2.01824731240039,6.4801497274676,8.23073958533267,7.65732703957267,4.91619638712126,4.47012504761796,0.920634917196528,4.33503938220777,1.8585363982284,3.00235680786421,11.0680463808269,1
GSM2371105,5.93747049112802,6.15848716855879,5.67327056139446,5.92453695434605,8.45772351994925,4.01202743437145,2.93144555253354,7.64322087295244,3.68700961081891,1.43622529209467,3.93930712727664,2.74980513887843,3.19106978641264,4.59539824528119,4.92515494044589,8.09065608436563,6.07667310506712,4.00221233596462,6.97026551873796,4.39056639357812,3.59857987076709,4.42587133095376,7.0099898802272,10.0479916240386,6.41949935671824,5.44052593119113,3.16050783978476,2.70209884600493,5.66396257675966,9.59425030352715,7.63689147592036,6.05784447184976,3.86001117898656,3.32308362836143,4.61967431051017,3.2709011306357,3.25858617206672,8.71201664923235,1
GSM2371106,4.73378224084601,5.40846498677696,5.64208170512979,5.70990548671041,8.04432105965377,5.14001949462033,-1.348405024,7.54784116017052,0.311634701822437,0.43747437114567,4.10593550869021,2.62994839817828,3.6434387253269,4.56995606158755,4.8725554665417,6.58802379307067,3.58684047463809,-2.855067901,6.55021298511896,4.06994946638913,3.29422725033353,4.58703185311235,6.95948287601145,7.0435306767571,6.36661260543896,5.27469209998023,2.54161497488969,2.61003852087207,5.2329924151649,7.59797930525704,7.41740389429248,5.72772262295824,4.74903467661533,3.7654590917901,4.35950587464821,2.46240019984357,3.51371302912595,5.83596323604509,1
GSM2371107,6.34309744137827,7.06960582678864,6.21947697512868,4.48467774346581,7.4657690729892,4.84378264598902,-0.6935338,8.01972172075224,0.0463458195034488,0.331857166766881,3.3050636016597,1.63421647104292,2.93053290429278,4.50156801478498,5.14496805330354,7.32307419968701,5.288126361,-1.217540071,5.49986742453575,4.59671243448467,3.6762612221841,4.91395416525934,6.78031646811525,8.93572738666433,6.26540788430962,5.35337985318456,2.55859979780294,3.03366718644031,5.06281454420236,8.45211555096823,7.65235294459601,7.54005523447666,4.34460336035651,1.2787160754848,5.61521374425325,2.53066083742173,4.61234751433226,6.21801780374315,1
GSM2371108,5.22480997604752,5.23240430808442,5.83176079181995,5.91245250029404,7.80843674355893,5.55422573631967,-1.886410975,7.33329782378517,3.13699556121552,3.87951260003506,3.28455595440926,3.92333768952204,3.39965006693099,4.88269732794252,4.6232690678852,7.47223399134461,6.05631534940154,0.480775145472367,6.58073414324152,5.01978802716317,3.50121615580137,4.8195627422702,6.83208469469677,7.62299049758598,6.14106477232739,5.70648913559592,2.46481073433654,2.20559237923326,6.47362909049616,7.26699649270077,8.28612329705428,4.75142559421333,4.18364689660284,1.8970351067859,4.38104294293508,2.7494286397642,3.20032291219352,8.6388139571491,1
GSM2371109,5.43442468363253,5.15606197412534,5.7234627443042,6.03568442194103,7.82111979105118,5.65474162382105,-1.050233022,7.23137221230065,3.98424894633732,3.07943868157223,3.61996042871568,3.70425132638653,3.05064442587234,4.97963372891798,4.88144078271346,7.57308485741901,5.04470132011122,1.45932474744508,6.85143281896524,4.83274206807754,3.26276974171612,4.80222027496673,6.73538996440754,7.47374592282037,6.40781578995838,5.85834365242065,2.09659082909805,1.92589757822372,6.55822714721626,7.39371098906779,8.0386057089321,4.81205768086054,4.30302532329176,2.44525565408184,4.35104889850289,2.24920822767227,2.94731598074301,9.21329167469178,1
GSM2371110,5.17069812742185,5.98946452947233,5.57232428587158,4.83821874705861,7.6094326110113,4.99217700389102,-0.575205379,7.769426732,1.98508997307868,1.0280172771243,3.30660560002467,2.53362994857163,2.81268437212349,4.54286878458243,4.86686603937953,6.83061579478616,4.15864517293354,0.880203503216647,6.52664398877466,4.15686168712655,3.09937187353875,4.68824437828457,6.63662839101238,7.78524254427133,6.19244279879594,5.21164893910879,2.86605462693775,2.95495022222026,5.44949244424974,8.15627240524943,7.93583913305472,6.44569249647362,3.52696564418979,1.93601921618035,4.82255438046878,2.91330135168324,3.5488907390838,7.30514054192476,1
GSM2371111,5.39091978270655,6.08582417034869,5.77949828134202,5.81801838968897,8.37999960392998,4.0210881385992,-0.669466883,7.5361268276321,3.77551251782268,2.85229771271663,3.84455106551505,3.19209768807115,2.94054179352195,4.77775069526596,4.8634156167696,7.82723420099718,5.46326150526148,1.37550058701283,6.27769082943973,4.5471872101707,3.49480531234188,4.64166193541371,6.63761082373504,9.99145249208716,6.06479420190385,5.15503210705791,2.65226232053987,2.92240734879653,5.57122762607591,8.43749634735989,7.81898691341448,4.98307036090799,3.4159888867042,2.30567817283778,4.36280827726427,3.45119969053787,2.89477098293287,7.94222838219527,1
GSM2371112,5.62238205130068,5.83417635904929,5.94044860408803,6.27556785677401,8.19317571720183,4.70705222234907,-1.130635258,7.75602147362863,4.49923338613949,1.53703974937741,3.84772370004234,2.81480775787441,3.48162515526177,4.76035896139212,5.34839687173821,6.76860430234792,5.82906747286336,-1.49054247,6.75923420133656,4.92981912273786,3.20624234431158,4.74280799201154,6.77725095297282,7.33148168546114,6.28539291335572,5.71114207722816,1.21547864343993,1.91038316760434,6.03222057829592,8.00976945978955,8.00269679894346,5.01551798651641,4.81306037225126,1.27680273977091,4.70844395617866,2.37038510353743,3.64170691402508,8.44612804783071,1
GSM2371113,5.81318515678508,6.56435024000024,5.97511979451948,6.03666442561191,7.95465938754324,4.72828961461422,-1.026620595,7.28597005242545,2.91628367693307,1.00538699809073,3.75787516757974,1.97541995166081,3.72960644336752,4.27509293838727,5.35762944389877,6.78795975866674,4.85437203055008,-0.789970041,6.4071422094423,4.56011564911816,2.7511095148588,4.27943298412869,6.0658514086914,8.95424972209504,6.30387719306302,5.49552195460229,2.73223650051968,2.15620628586441,5.77987609758211,8.46586199181214,7.72116648150735,5.73712829085154,4.87745957058753,2.10821756639308,4.75813965335714,2.95478277236421,3.55086427116764,6.7618318257649,1
GSM2371114,5.71466759017156,6.13689873703457,6.39511563761318,5.97550400407551,7.70631007526333,4.41407020022194,-1.137298553,7.15500306245178,2.16738259315642,1.38475125152283,3.78877777974779,2.36993195118647,3.91406252086269,4.69254157621414,4.71888332432752,7.52077785154734,6.77467229832818,2.72762832105041,5.79961048844899,4.41067213708155,2.91676776457394,4.31576171677101,6.47700146134395,9.10683945257238,6.41050850661242,5.52183828736216,2.78124071774255,2.36291590223472,5.51789569427827,8.14223768424569,9.03981939499361,5.33100636470823,4.5360430773297,3.39378146723485,4.90910013720859,4.17664555915517,4.58811343607867,8.13247245541451,1
GSM2371115,5.94428005191755,6.48124837986738,6.24477094915872,5.79890376053729,8.53190997331362,4.13071493059329,-1.553199639,7.97042551490822,4.16667564951464,2.34869022615493,3.17095661650677,2.96173245797953,3.66403789145551,4.82074356809206,4.92415500797475,8.29435083533324,6.71170558522359,1.4711617731334,7.35282400475541,4.90512201515686,3.39060749954022,4.63812566990863,7.09058596941456,9.97663530295857,6.61740727896319,6.14058403110288,3.14595349502157,2.16177117703829,5.57903107924791,7.99950468161559,8.18276608083581,5.44268891476734,4.7238988222708,3.12417185582349,5.25750561279749,4.01711997283551,4.47990654398354,6.8195460479318,1
GSM2371116,5.59512382413993,6.28831659377242,6.22450240814796,5.84436976153047,8.65426574823901,3.50405681049535,-1.407955049,7.66295990569361,1.81695549972944,1.80486394061424,3.62246071133965,2.65251042209352,3.40340288701672,4.4950262710388,4.90779727544657,7.17374458963811,5.49989567477979,-2.31901026,5.89800193309702,4.43549079349739,3.27780454323414,4.40977414975347,6.4333104531954,9.35703577758449,6.56056606180951,5.41095633300127,2.47312066980918,3.03545564926696,5.38885048126603,8.42956919109677,7.80290078447558,5.48954573737323,4.67187184764313,1.59619757761395,4.81890410009877,2.97738422117901,3.99660824378763,6.201051015,1
GSM2371117,5.78059323726759,6.46465779684322,5.84313860413759,3.64526906401732,8.48093514690941,3.9153613358043,-0.646463,7.84522101386985,0.235702879912784,2.0040238677758,3.28868804726851,2.43730992762826,2.83780404485121,4.79604724411085,5.19786592116578,7.83637848586657,5.69513724544875,-1.580360169,5.925493547,4.05606160162673,3.31947371685774,4.68878389555312,6.67170639784672,10.3564249219395,6.30845241946148,5.01978046229213,3.34629792528671,3.39207265344072,5.25914069683119,8.72003209386949,7.57574514304157,6.18711168177254,3.64526906401732,1.0147567164868,4.61487149435226,3.60973149078748,3.53007961484314,6.15617831886471,1
GSM2371118,5.70300095742791,6.04113165244794,5.95722980943125,6.73938492347633,8.61007937940474,3.78539278538851,-1.22515148,7.49402561354243,4.23592937575776,1.49284512687182,3.45688904099287,2.92368139035462,3.46302451077511,5.12974637197152,4.77275253474524,7.51392445,5.66225307976384,-1.07536713,6.70937611776406,5.51056702242674,3.37140024390404,4.59838760709505,7.06066322977898,9.41746092511251,6.50192144680563,5.56506195255745,2.41724754885688,1.71475610047257,6.24937352141376,9.00380963926629,8.18484850969731,5.02270366194746,4.29902484863921,1.34121638173065,4.42380085368809,2.52087227581078,2.9889175474427,8.56595597010491,1
GSM2371119,6.27403710824263,6.32577568459703,5.88618245236061,6.18934852285911,7.48631992526703,4.42085480008382,-0.864844444,8.01722404449456,3.05007742448098,1.95252993407347,3.54269865510674,2.44807557850951,3.00624355120046,4.32419650844596,4.87046994137805,7.9219427675616,4.32062173291315,2.94254874874043,6.87338268619968,4.79519184784695,3.29562618126912,4.82577602788033,7.07990866428431,10.1117658455418,6.42732638186618,5.92789632979985,1.34030226248835,2.52464492668298,5.3079014964468,8.22391133228622,8.39641015472293,6.34085400236479,4.5051565652268,3.18987397056004,4.91855808865619,2.87591141654672,3.89969829341155,6.77820091184644,1
GSM2371120,6.01626710193045,6.54365872147361,6.09282685077212,5.37587262251115,8.52888266659235,3.73371386578272,-1.438909675,7.57787481079339,2.0142931679718,0.730683330641678,3.25060034219352,2.16950769570734,3.1516424154257,4.73858714830226,4.89277992053446,7.39944812013889,6.43643169050477,-0.488025333,5.96816980053834,4.3955282010813,3.35133509410082,4.52696743945585,6.99765378143654,11.0780567982742,6.11209630281715,5.19793664469041,2.77619247548576,2.04469648695922,5.63926222134247,8.6535090651038,8.13544673998727,5.73869489947592,3.70227183194108,1.68172793168549,4.75859580793609,2.96289040016782,3.78863835747015,6.71492050307048,1
GSM2371121,6.18829903408052,6.77827010196284,5.69116642516763,5.57100177551266,8.14959981546315,4.24222107736861,0.699181434926913,6.94824455567159,3.94819296013481,1.98178824877637,4.42713267430376,2.55310781198082,2.90637886388925,5.11261840952363,4.63219565312943,8.63815360563078,5.33469286604799,3.98309843783088,6.74892746583247,4.60142010843373,3.36707838537392,4.8702506471339,6.60379158379142,10.4939161546254,6.82230705823588,5.46292092983118,2.58141969529891,2.57439364148993,5.72089992487673,9.40898750920945,7.61264193305481,5.11383041671925,4.21762916969738,2.09412852762121,4.53058446330205,1.70130577120529,3.91798326186357,8.06330757709547,1
GSM2371122,5.58961150468483,6.03374040624904,6.1305075720122,4.9797028196048,8.41190865362356,3.42809514539442,-0.896112954,8.27514058402111,2.25300123942872,1.34272742165484,2.93932115811625,2.33951357673436,3.00129273427906,5.01674485253677,4.89347432384677,8.13530822179716,6.13094080902957,1.00738106042953,6.19573889726298,4.86771189823805,3.56776703387393,4.57856023962567,6.71264558409512,10.0964174651305,6.50238412869377,5.52185284830249,2.22729969637419,3.87552672179881,5.63796337782644,8.62281462044037,8.19339610470594,5.70525666890571,3.86722982202598,2.06991033645032,4.58742641526562,3.04240470720169,3.21905438274368,6.58691830579996,1
GSM2371123,5.80200563145664,6.00753062109374,5.98880519974235,4.80972144340004,7.84963636367761,3.32322962057795,0.0519227891447946,7.91243969416247,0.876217257147998,2.89891593916981,2.96285583421374,2.97418283318979,2.68120818528137,4.83168220195487,5.01010326503492,8.22932707632496,5.44300364632552,-1.244346517,5.84428573495484,4.56949968499329,3.89374501508405,4.3992798845959,7.14394242541027,9.3625213416613,6.34784393539738,4.88065734382379,0.946909098167667,3.69244078716529,4.96681512804239,8.54287799099818,7.81363637687607,6.76550009578175,3.56339464760714,2.03892020954951,4.3348379200599,2.83822247284208,3.76270978148756,6.33362326979685,1
GSM2371124,5.16842641024237,5.94335210048796,5.46249219352726,5.57328615574302,8.0485500657487,5.04827949427472,1.21756868020791,6.99833090222835,4.03402501040311,2.16553808081423,3.76996849288346,3.27451433499001,2.84880521295317,4.83627370785236,4.69825212759123,7.44060940725281,5.81736515816979,-0.116937027,6.39596933327326,4.4488683384285,3.5841712856049,4.77303265808469,6.67132858918405,9.61294208891739,6.52126499158651,5.36526597147608,2.28244955163846,2.37828300600503,5.91380489889391,8.49770270005326,7.65206147940435,4.59032677704115,3.80027363111796,1.81903871884204,4.32926439777859,2.77560174226345,2.81266772795247,8.64039896624998,1
GSM2371125,5.21268669474515,5.02690008098201,6.03318773771135,6.57575415262318,7.50368046355676,4.73944100458862,-1.460526395,7.48859218602916,4.56835384503903,2.34985903821876,3.64817670061577,3.00514007477178,2.79860651822252,4.91006023008458,4.41098930069712,7.66321586809593,5.58886188319593,1.56364593432046,6.46781874817462,5.06018331535423,4.01801112192746,4.79761041228856,7.26762879206484,7.97399353695275,6.37485919511479,5.15109040667551,1.63082647344778,2.59833983770167,5.94684556043932,7.70453800062741,9.05717875997419,4.43937505294577,4.35049366960006,1.84966266208277,4.01801112192746,2.28460224014587,2.6315228936377,10.3997682650683,1
GSM2371126,5.53279454548132,5.86335674152733,5.97661130665742,5.81750117382161,8.14546445019205,4.24609708723024,-0.106966395,7.31890408473481,4.38323168350807,1.38289613718064,2.91222323014533,2.76437274167653,2.73391963124782,5.39280163242718,4.31971490406508,8.90290359154826,5.88719141037956,1.63442149738268,7.06864735550719,5.38628926779366,3.96287336673622,4.9864708100642,7.43171128175674,9.9863716230129,6.48282746232112,5.68116236983329,1.38289613718064,1.92241569383254,5.61655602188448,8.77343514253293,8.55639092216498,5.425723771,3.82520710764266,2.59398084190946,4.24789426408335,2.89855936281802,2.63850231216072,8.1627148145518,1
GSM2371127,5.23059910743381,5.58833980090095,5.60190321548315,5.66464331458668,8.20191869147499,5.39446274701247,1.00951136891222,7.31160008798122,1.12674266282484,1.14538744765889,4.43185061038593,2.27905612227061,3.8842567973096,4.57626239543495,4.69650454396901,6.32415375747693,3.44673257385472,-0.098680063,6.2863274520146,4.31112360222543,3.27110216725853,4.42804843416596,6.44289734706721,6.7221006949167,6.2805406272798,5.41765647292187,3.39702951751787,1.81501270917294,5.42339710699772,7.38624696535123,7.18974336665477,5.65084434293345,4.87188399431464,5.13937142774664,4.7431535373361,2.62297134887719,2.99088419941888,5.61366749374175,1
GSM2371128,5.84608429197428,6.09552547734407,5.50962654515843,6.10806357749155,7.72985361468904,4.15521821443431,0.318596334015214,7.58894408106709,2.0014780680205,1.51964240326391,3.24635409584017,2.46218146770786,3.5316295112262,4.31619690890037,5.13799598754132,6.10865792052115,4.28918627574894,-2.354880056,6.77114921688563,4.63446554290292,2.8454742818315,4.27654719485877,6.8934579680939,9.35389573154948,6.58251436748529,5.02918744927104,2.46960360337346,3.65068140325747,5.13333038087785,8.36001636419633,7.21131888869729,4.83885069151566,4.76386018887531,2.87372147609904,4.3567887029647,2.22843097911779,3.04744710377199,5.35290317257532,1
GSM2371129,5.8558445825139,6.74553456399531,5.95380959449977,4.76848885195604,7.51306494585692,4.31856804063002,0.079617233101702,7.60722074557221,1.69184609817862,0.29156276519553,3.78887251875227,2.70476375125241,3.31031229240367,4.46412533705751,4.96924082218526,6.94928908793689,5.19238215696487,-1.172768898,5.10161061713277,4.04416971359491,2.5347731505855,4.5896691365387,6.4422146869977,9.40667132077721,6.02222315128599,5.04670850615969,3.70502611832696,3.09191034716388,4.68028033429491,7.96837340395471,6.89963782844595,6.61378726077167,4.23134635974945,1.64118220305752,4.93020852968204,3.51410438580408,3.54887693401595,6.24320829470596,1
GSM2371130,5.82273147155011,5.95887176057274,5.54050309363001,5.06861679213708,8.12039524854378,3.61155668396883,1.8449128209579,8.02321557383558,3.4326247516729,2.2208353677374,2.39853453421345,2.2286933628455,2.88972931403205,4.87567401403883,4.5134957670037,7.53372218012274,4.25338409276211,-1.200013374,6.05038971424619,4.51510305441681,3.64717353761771,4.90048246069448,6.72052213093385,9.49371152582992,6.42807877229937,5.14638331168353,1.88524340323219,4.09475269341477,5.28472604462022,8.97526308207678,7.8296443191703,5.65208402159993,3.18454602327038,1.72781257218828,4.48589429650629,2.23650878919769,3.46292070467703,5.90839533989306,1
GSM2371131,5.23710905228616,5.74319613799196,5.57445020485577,4.18984665761651,7.59576300190063,4.37581299059732,-0.4573346,7.61237930623126,2.15513625631783,1.78875546206801,2.96382667256952,2.78888607638362,2.91818028829114,4.86178817062992,4.64540614154336,6.94034304868126,3.50318259262007,-2.044777858,5.90988750913555,4.23398355733994,3.21937232083799,4.55881622563371,6.66667536832238,8.28586756415609,6.82758483469442,4.96016447994364,2.4753549021498,4.01296244442385,5.0202100450715,8.34791288965752,8.24421247156191,6.21841129824808,3.96388451813229,1.98846157228256,4.31840199181867,1.97861222831606,3.58010409655203,6.32087416298368,1
GSM2371132,5.58680402489138,5.74070804414408,5.68760726057335,4.77871699186944,8.18625601721276,3.57089905405759,-0.392333782,8.1778303979416,0.973972394518404,1.57209074812531,3.0301953537393,2.0620175393684,3.0301953537393,4.79999960463544,4.64273445745362,7.54521099202464,4.14234352707492,-1.588630068,5.97837152093679,4.49121153979603,3.75652658583333,4.89779327852044,6.6552480049973,9.15603356301207,6.45901981013937,5.17401745244262,1.77578068211049,3.57089905405759,5.23779388998833,9.06654839400134,8.11888093331665,6.27006626454066,3.62462398355484,2.22989223961388,4.44075691935467,2.59028046604262,2.99565980573473,6.35349837693997,1
GSM2371133,5.16371787993948,5.79465496846284,5.38909148307172,5.19985120822138,7.8584717921675,4.2150819726947,-0.332554757,7.171234623,2.16925746518678,1.94791779556676,3.1552302640378,3.02402991498118,3.12770601939522,4.67860817415192,4.58860432798258,7.56927143843557,3.72817407679703,2.36111247490027,6.67445039680804,4.12050451631943,3.20348810782428,4.43986933246615,6.77234963997098,9.91139937609912,6.43215205691675,5.10846641639477,4.14542286176659,2.81903457894854,5.1945548924741,8.1151225794647,7.63232730576847,4.26394056173913,3.81010971379366,3.40035546893162,4.24868954284905,3.49817712343683,3.20348810782428,6.49435904053378,1
GSM2371134,5.60110890079018,5.62441595610659,6.02710030490144,5.9032175447719,8.60541057122043,3.80938287837145,-0.975583114,8.04256066138534,1.83790150853032,0.377491165648358,3.49374446019835,2.16517968411702,2.79259101661026,5.05555687438473,4.90219380741111,7.78492261580331,5.88812419521538,-2.52989834,6.71265950937084,5.11460735949303,3.43743431873371,4.79920543524256,7.06392860708265,8.67326984712345,6.524630985,5.30059989043599,2.55450740240096,2.84162899076965,5.7186534158541,8.47899389255618,8.03678158730319,5.53108364489714,4.11483466956086,1.85710854660129,4.41455905753517,2.28348273256364,2.75724490242348,7.62359538080555,1
GSM2371135,5.74791518266885,5.89628002313873,5.87775034671333,5.62933212689118,8.08249555485126,3.92363805253326,-0.70501368,7.94381697347844,3.48216071697242,2.00498122186217,2.81438396281968,2.87464422310404,3.02402123712583,5.00706672208906,4.81027082334602,7.72354564796678,5.84247813050229,0.436719735773306,6.88052830223837,4.94284126878494,3.26521039303978,4.84180821494321,6.76189783372895,10.145761491821,6.22847515100657,5.5446964785758,2.38790774710228,2.85483582776348,5.7639353939125,8.38565759911479,8.01660596879757,5.78030481998893,3.80271006855597,1.86147514997006,4.3345487395374,3.17543238379825,3.38330151379382,6.41858429454918,1
GSM2371136,5.44676298846322,5.35435717405551,5.80947354084464,6.6705434985978,7.69997499180052,4.91445662934307,6.22416776160875,7.22155225891612,4.70857625363415,3.5242638919075,3.97800335893386,4.01728007002581,3.24796534501891,4.73106283102402,5.1778360048797,7.78524500097181,5.38804274513796,1.51400883672939,6.7776735501516,5.0458309098004,3.39768854008209,4.61352890594377,6.92664877733954,9.02883895,6.41639262328976,5.628255508,2.03997629892388,2.26695181031012,6.56221174466772,8.38142439503982,8.26251296417668,4.61921324055851,4.48088815173174,2.24506020048348,4.19526459277587,2.4630246764335,3.19566220598235,9.90316219034506,1
GSM2371137,6.21797506590291,6.28225753162523,5.80931295412968,6.22926458866075,7.54561812696216,4.90662671475264,-0.648012086,7.26978523689264,4.73983194956752,2.47258594211938,4.36722471502188,3.23419135417161,3.62455921856458,4.34248602048128,5.40572072036619,7.06702303590548,5.96598560862663,0.422130240084857,6.13877020681518,5.03053638821111,2.58933397400183,4.84924556904806,6.79956648558022,9.47473286254173,6.35414752482274,5.30688323454251,2.20624217028085,2.09215473019641,6.36442381325886,8.16406908203754,7.81053937216844,5.57809537751937,5.20991996085935,2.47258594211938,5.07125633466769,1.68312417664098,3.48082629687012,9.74649733530996,1
